w	s1	s2	BPscore
3	PCa33173	Benign-Prostate-1664855	0.2833960678524651
3	Benign-Prostate-1664855	PCa33173	0.2833960678524651
3	PCa33173	Benign-Prostate-3320942	0.28410051057416164
3	Benign-Prostate-3320942	PCa33173	0.28410051057416164
3	PCa33173	Benign-Prostate-3330581	0.273312379623828
3	Benign-Prostate-3330581	PCa33173	0.273312379623828
3	PCa40507	PCa51852	0.34619878533573467
3	PCa51852	PCa40507	0.34619878533573467
3	PCa40507	PCa53687	0.34585392863726294
3	PCa53687	PCa40507	0.34585392863726294
3	PCa40507	PCa56413	0.31944350822590895
3	PCa56413	PCa40507	0.31944350822590895
3	PCa40507	PCa57294	0.3368986092535437
3	PCa57294	PCa40507	0.3368986092535437
3	PCa40507	PCa58215	0.315050980891561
3	PCa58215	PCa40507	0.315050980891561
3	PCa40507	Benign-Prostate-1648133	0.32373544451458613
3	Benign-Prostate-1648133	PCa40507	0.32373544451458613
3	PCa40507	Benign-Prostate-1595983	0.32318515362685707
3	Benign-Prostate-1595983	PCa40507	0.32318515362685707
3	PCa40507	Benign-Prostate-1664855	0.32222356446157235
3	Benign-Prostate-1664855	PCa40507	0.32222356446157235
3	PCa40507	Benign-Prostate-3320942	0.3251455235327405
3	Benign-Prostate-3320942	PCa40507	0.3251455235327405
3	PCa40507	Benign-Prostate-3330581	0.3266634773995436
3	Benign-Prostate-3330581	PCa40507	0.3266634773995436
3	PCa51852	PCa53687	0.35675954248011055
3	PCa53687	PCa51852	0.35675954248011055
3	PCa51852	PCa56413	0.3384545047821328
3	PCa56413	PCa51852	0.3384545047821328
3	PCa51852	PCa57294	0.34556347026456796
3	PCa57294	PCa51852	0.34556347026456796
3	PCa51852	PCa58215	0.3426828941059494
3	PCa58215	PCa51852	0.3426828941059494
3	PCa51852	Benign-Prostate-1648133	0.3433759034741546
3	Benign-Prostate-1648133	PCa51852	0.3433759034741546
3	PCa51852	Benign-Prostate-1595983	0.3395184060607996
3	Benign-Prostate-1595983	PCa51852	0.3395184060607996
3	PCa51852	Benign-Prostate-1664855	0.3433061817169811
3	Benign-Prostate-1664855	PCa51852	0.3433061817169811
3	PCa51852	Benign-Prostate-3320942	0.34854784910944386
3	Benign-Prostate-3320942	PCa51852	0.34854784910944386
3	PCa51852	Benign-Prostate-3330581	0.34580846333129084
3	Benign-Prostate-3330581	PCa51852	0.34580846333129084
3	PCa53687	PCa56413	0.3300114325915345
3	PCa56413	PCa53687	0.3300114325915345
3	PCa53687	PCa57294	0.32847395020234815
3	PCa57294	PCa53687	0.32847395020234815
3	PCa53687	PCa58215	0.3184488859980863
3	PCa58215	PCa53687	0.3184488859980863
3	PCa53687	Benign-Prostate-1648133	0.3348479629090522
3	Benign-Prostate-1648133	PCa53687	0.3348479629090522
3	PCa53687	Benign-Prostate-1595983	0.32816862120445567
3	Benign-Prostate-1595983	PCa53687	0.32816862120445567
3	PCa53687	Benign-Prostate-1664855	0.3280647902567927
3	Benign-Prostate-1664855	PCa53687	0.3280647902567927
3	PCa53687	Benign-Prostate-3320942	0.3321969104663575
3	Benign-Prostate-3320942	PCa53687	0.3321969104663575
3	PCa53687	Benign-Prostate-3330581	0.3255010885291205
3	Benign-Prostate-3330581	PCa53687	0.3255010885291205
3	PCa56413	PCa57294	0.3206492899556454
3	PCa57294	PCa56413	0.3206492899556454
3	PCa56413	PCa58215	0.292757002966588
3	PCa58215	PCa56413	0.292757002966588
3	PCa56413	Benign-Prostate-1648133	0.2939734435416827
3	Benign-Prostate-1648133	PCa56413	0.2939734435416827
3	PCa56413	Benign-Prostate-1595983	0.2996542890574838
3	Benign-Prostate-1595983	PCa56413	0.2996542890574838
3	PCa56413	Benign-Prostate-1664855	0.2997089011590621
3	Benign-Prostate-1664855	PCa56413	0.2997089011590621
3	PCa56413	Benign-Prostate-3320942	0.30199148273417886
3	Benign-Prostate-3320942	PCa56413	0.30199148273417886
3	PCa56413	Benign-Prostate-3330581	0.3018866516219206
3	Benign-Prostate-3330581	PCa56413	0.3018866516219206
3	PCa57294	PCa58215	0.31123457911938407
3	PCa58215	PCa57294	0.31123457911938407
3	PCa57294	Benign-Prostate-1648133	0.32929516191411234
3	Benign-Prostate-1648133	PCa57294	0.32929516191411234
3	PCa57294	Benign-Prostate-1595983	0.3253856022145202
3	Benign-Prostate-1595983	PCa57294	0.3253856022145202
3	PCa57294	Benign-Prostate-1664855	0.3274790748620046
3	Benign-Prostate-1664855	PCa57294	0.3274790748620046
3	PCa57294	Benign-Prostate-3320942	0.33004052550279217
3	Benign-Prostate-3320942	PCa57294	0.33004052550279217
3	PCa57294	Benign-Prostate-3330581	0.3261805069132854
3	Benign-Prostate-3330581	PCa57294	0.3261805069132854
3	PCa58215	Benign-Prostate-1648133	0.2947543680317111
3	Benign-Prostate-1648133	PCa58215	0.2947543680317111
3	PCa58215	Benign-Prostate-1595983	0.28339287744313063
3	Benign-Prostate-1595983	PCa58215	0.28339287744313063
3	PCa58215	Benign-Prostate-1664855	0.2867353948577314
3	Benign-Prostate-1664855	PCa58215	0.2867353948577314
3	PCa58215	Benign-Prostate-3320942	0.29368076128986154
3	Benign-Prostate-3320942	PCa58215	0.29368076128986154
3	PCa58215	Benign-Prostate-3330581	0.2776136878228897
3	Benign-Prostate-3330581	PCa58215	0.2776136878228897
3	Benign-Prostate-1648133	Benign-Prostate-1595983	0.27717554806386235
3	Benign-Prostate-1595983	Benign-Prostate-1648133	0.27717554806386235
3	Benign-Prostate-1648133	Benign-Prostate-1664855	0.27668349551043303
3	Benign-Prostate-1664855	Benign-Prostate-1648133	0.27668349551043303
3	Benign-Prostate-1648133	Benign-Prostate-3320942	0.27966003489715885
3	Benign-Prostate-3320942	Benign-Prostate-1648133	0.27966003489715885
3	Benign-Prostate-1648133	Benign-Prostate-3330581	0.2860557377689915
3	Benign-Prostate-3330581	Benign-Prostate-1648133	0.2860557377689915
3	Benign-Prostate-1595983	Benign-Prostate-1664855	0.2731412800522893
3	Benign-Prostate-1664855	Benign-Prostate-1595983	0.2731412800522893
3	Benign-Prostate-1595983	Benign-Prostate-3320942	0.280682655001481
3	Benign-Prostate-3320942	Benign-Prostate-1595983	0.280682655001481
3	Benign-Prostate-1595983	Benign-Prostate-3330581	0.27571174810228566
3	Benign-Prostate-3330581	Benign-Prostate-1595983	0.27571174810228566
3	Benign-Prostate-1664855	Benign-Prostate-3320942	0.27307530677932
3	Benign-Prostate-3320942	Benign-Prostate-1664855	0.27307530677932
3	Benign-Prostate-1664855	Benign-Prostate-3330581	0.274736655742797
3	Benign-Prostate-3330581	Benign-Prostate-1664855	0.274736655742797
3	Benign-Prostate-3320942	Benign-Prostate-3330581	0.27638645364859177
3	Benign-Prostate-3330581	Benign-Prostate-3320942	0.27638645364859177
4	PCa13266	PCa13848	0.2644062852077968
4	PCa13848	PCa13266	0.2644062852077968
4	PCa13266	PCa14121	0.28087970739111107
4	PCa14121	PCa13266	0.28087970739111107
4	PCa13266	PCa19121	0.27049489642586644
4	PCa19121	PCa13266	0.27049489642586644
4	PCa13266	PCa3023	0.2666838231412944
4	PCa3023	PCa13266	0.2666838231412944
4	PCa13266	PCa33173	0.24137869076116286
4	PCa33173	PCa13266	0.24137869076116286
4	PCa13266	PCa40507	0.27427361458112154
4	PCa40507	PCa13266	0.27427361458112154
4	PCa13266	PCa51852	0.2780982100182633
4	PCa51852	PCa13266	0.2780982100182633
4	PCa13266	PCa53687	0.28101379174277263
4	PCa53687	PCa13266	0.28101379174277263
4	PCa13266	PCa56413	0.27472780413481224
4	PCa56413	PCa13266	0.27472780413481224
4	PCa13266	PCa57294	0.2716933942942731
4	PCa57294	PCa13266	0.2716933942942731
4	PCa13266	PCa58215	0.2616835879332325
4	PCa58215	PCa13266	0.2616835879332325
4	PCa13266	Benign-Prostate-1648133	0.2688388321164049
4	Benign-Prostate-1648133	PCa13266	0.2688388321164049
4	PCa13266	Benign-Prostate-1595983	0.2590672143793029
4	Benign-Prostate-1595983	PCa13266	0.2590672143793029
4	PCa13266	Benign-Prostate-1664855	0.255286400221918
4	Benign-Prostate-1664855	PCa13266	0.255286400221918
4	PCa13266	Benign-Prostate-3320942	0.26138683964755
4	Benign-Prostate-3320942	PCa13266	0.26138683964755
4	PCa13266	Benign-Prostate-3330581	0.2545556287758511
4	Benign-Prostate-3330581	PCa13266	0.2545556287758511
4	PCa13848	PCa14121	0.27481423494905316
4	PCa14121	PCa13848	0.27481423494905316
4	PCa13848	PCa19121	0.23643430810844468
4	PCa19121	PCa13848	0.23643430810844468
4	PCa13848	PCa3023	0.22714704604387315
4	PCa3023	PCa13848	0.22714704604387315
4	PCa13848	PCa33173	0.2311246223805038
4	PCa33173	PCa13848	0.2311246223805038
4	PCa13848	PCa40507	0.2667961582197203
4	PCa40507	PCa13848	0.2667961582197203
4	PCa13848	PCa51852	0.2735820691527052
4	PCa51852	PCa13848	0.2735820691527052
4	PCa13848	PCa53687	0.27047658251724943
4	PCa53687	PCa13848	0.27047658251724943
4	PCa13848	PCa56413	0.24531066293420722
4	PCa56413	PCa13848	0.24531066293420722
4	PCa13848	PCa57294	0.26704886644465253
4	PCa57294	PCa13848	0.26704886644465253
4	PCa13848	PCa58215	0.23572437835392893
4	PCa58215	PCa13848	0.23572437835392893
4	PCa13848	Benign-Prostate-1648133	0.24743347134629645
4	Benign-Prostate-1648133	PCa13848	0.24743347134629645
4	PCa13848	Benign-Prostate-1595983	0.23618464289604077
4	Benign-Prostate-1595983	PCa13848	0.23618464289604077
4	PCa13848	Benign-Prostate-1664855	0.2462415651269734
4	Benign-Prostate-1664855	PCa13848	0.2462415651269734
4	PCa13848	Benign-Prostate-3320942	0.24428951240400767
4	Benign-Prostate-3320942	PCa13848	0.24428951240400767
4	PCa13848	Benign-Prostate-3330581	0.23978543885250522
4	Benign-Prostate-3330581	PCa13848	0.23978543885250522
4	PCa14121	PCa19121	0.27842818738018354
4	PCa19121	PCa14121	0.27842818738018354
4	PCa14121	PCa3023	0.269210767645894
4	PCa3023	PCa14121	0.269210767645894
4	PCa14121	PCa33173	0.26201736557183497
4	PCa33173	PCa14121	0.26201736557183497
4	PCa14121	PCa40507	0.2814695474010214
4	PCa40507	PCa14121	0.2814695474010214
4	PCa14121	PCa51852	0.2878062795702927
4	PCa51852	PCa14121	0.2878062795702927
4	PCa14121	PCa53687	0.2853394129268221
4	PCa53687	PCa14121	0.2853394129268221
4	PCa14121	PCa56413	0.274516428219824
4	PCa56413	PCa14121	0.274516428219824
4	PCa14121	PCa57294	0.27020646505093926
4	PCa57294	PCa14121	0.27020646505093926
4	PCa14121	PCa58215	0.2704808650792281
4	PCa58215	PCa14121	0.2704808650792281
4	PCa14121	Benign-Prostate-1648133	0.2863562903643297
4	Benign-Prostate-1648133	PCa14121	0.2863562903643297
4	PCa14121	Benign-Prostate-1595983	0.28345700419522585
4	Benign-Prostate-1595983	PCa14121	0.28345700419522585
4	PCa14121	Benign-Prostate-1664855	0.2843085928366989
4	Benign-Prostate-1664855	PCa14121	0.2843085928366989
4	PCa14121	Benign-Prostate-3320942	0.28934903692164693
4	Benign-Prostate-3320942	PCa14121	0.28934903692164693
4	PCa14121	Benign-Prostate-3330581	0.2814562465383872
4	Benign-Prostate-3330581	PCa14121	0.2814562465383872
4	PCa19121	PCa3023	0.2362119566804292
4	PCa3023	PCa19121	0.2362119566804292
4	PCa19121	PCa33173	0.24336419328228887
4	PCa33173	PCa19121	0.24336419328228887
4	PCa19121	PCa40507	0.2721833254618317
4	PCa40507	PCa19121	0.2721833254618317
4	PCa19121	PCa51852	0.26884191670249297
4	PCa51852	PCa19121	0.26884191670249297
4	PCa19121	PCa53687	0.2713011999620447
4	PCa53687	PCa19121	0.2713011999620447
4	PCa19121	PCa56413	0.2522869628022283
4	PCa56413	PCa19121	0.2522869628022283
4	PCa19121	PCa57294	0.2602916736569698
4	PCa57294	PCa19121	0.2602916736569698
4	PCa19121	PCa58215	0.2454726318202306
4	PCa58215	PCa19121	0.2454726318202306
4	PCa19121	Benign-Prostate-1648133	0.26214616754138603
4	Benign-Prostate-1648133	PCa19121	0.26214616754138603
4	PCa19121	Benign-Prostate-1595983	0.25796384580956827
4	Benign-Prostate-1595983	PCa19121	0.25796384580956827
4	PCa19121	Benign-Prostate-1664855	0.2638482796925194
4	Benign-Prostate-1664855	PCa19121	0.2638482796925194
4	PCa19121	Benign-Prostate-3320942	0.26328512152612654
4	Benign-Prostate-3320942	PCa19121	0.26328512152612654
4	PCa19121	Benign-Prostate-3330581	0.2609723897489602
4	Benign-Prostate-3330581	PCa19121	0.2609723897489602
4	PCa3023	PCa33173	0.23276139316475067
4	PCa33173	PCa3023	0.23276139316475067
4	PCa3023	PCa40507	0.25934593427790814
4	PCa40507	PCa3023	0.25934593427790814
4	PCa3023	PCa51852	0.2716192685020317
4	PCa51852	PCa3023	0.2716192685020317
4	PCa3023	PCa53687	0.26462697521085665
4	PCa53687	PCa3023	0.26462697521085665
4	PCa3023	PCa56413	0.23713790729768003
4	PCa56413	PCa3023	0.23713790729768003
4	PCa3023	PCa57294	0.26125681176221566
4	PCa57294	PCa3023	0.26125681176221566
4	PCa3023	PCa58215	0.23835401146637888
4	PCa58215	PCa3023	0.23835401146637888
4	PCa3023	Benign-Prostate-1648133	0.24472561410266802
4	Benign-Prostate-1648133	PCa3023	0.24472561410266802
4	PCa3023	Benign-Prostate-1595983	0.24306695661578984
4	Benign-Prostate-1595983	PCa3023	0.24306695661578984
4	PCa3023	Benign-Prostate-1664855	0.2475927953383618
4	Benign-Prostate-1664855	PCa3023	0.2475927953383618
4	PCa3023	Benign-Prostate-3320942	0.2413740712375656
4	Benign-Prostate-3320942	PCa3023	0.2413740712375656
4	PCa3023	Benign-Prostate-3330581	0.25197812258213387
4	Benign-Prostate-3330581	PCa3023	0.25197812258213387
4	PCa33173	PCa40507	0.2596903312469084
4	PCa40507	PCa33173	0.2596903312469084
4	PCa33173	PCa51852	0.263704915849591
4	PCa51852	PCa33173	0.263704915849591
4	PCa33173	PCa53687	0.26221552775290424
4	PCa53687	PCa33173	0.26221552775290424
4	PCa33173	PCa56413	0.24527404744560102
4	PCa56413	PCa33173	0.24527404744560102
4	PCa33173	PCa57294	0.25598446511685824
4	PCa57294	PCa33173	0.25598446511685824
4	PCa33173	PCa58215	0.23175008815512363
4	PCa58215	PCa33173	0.23175008815512363
4	PCa33173	Benign-Prostate-1648133	0.23407630542991972
4	Benign-Prostate-1648133	PCa33173	0.23407630542991972
4	PCa33173	Benign-Prostate-1595983	0.22967677299817052
4	Benign-Prostate-1595983	PCa33173	0.22967677299817052
4	PCa33173	Benign-Prostate-1664855	0.23230565036328457
4	Benign-Prostate-1664855	PCa33173	0.23230565036328457
4	PCa33173	Benign-Prostate-3320942	0.23204699266698856
4	Benign-Prostate-3320942	PCa33173	0.23204699266698856
4	PCa33173	Benign-Prostate-3330581	0.22733290844639342
4	Benign-Prostate-3330581	PCa33173	0.22733290844639342
4	PCa40507	PCa51852	0.2790842616942991
4	PCa51852	PCa40507	0.2790842616942991
4	PCa40507	PCa53687	0.27800531339181317
4	PCa53687	PCa40507	0.27800531339181317
4	PCa40507	PCa56413	0.26171404073856247
4	PCa56413	PCa40507	0.26171404073856247
4	PCa40507	PCa57294	0.2765228445019532
4	PCa57294	PCa40507	0.2765228445019532
4	PCa40507	PCa58215	0.2616967856413629
4	PCa58215	PCa40507	0.2616967856413629
4	PCa40507	Benign-Prostate-1648133	0.27153953780771134
4	Benign-Prostate-1648133	PCa40507	0.27153953780771134
4	PCa40507	Benign-Prostate-1595983	0.2680357557266291
4	Benign-Prostate-1595983	PCa40507	0.2680357557266291
4	PCa40507	Benign-Prostate-1664855	0.2697300219937708
4	Benign-Prostate-1664855	PCa40507	0.2697300219937708
4	PCa40507	Benign-Prostate-3320942	0.2681953783644391
4	Benign-Prostate-3320942	PCa40507	0.2681953783644391
4	PCa40507	Benign-Prostate-3330581	0.2720789123310222
4	Benign-Prostate-3330581	PCa40507	0.2720789123310222
4	PCa51852	PCa53687	0.28902341241199414
4	PCa53687	PCa51852	0.28902341241199414
4	PCa51852	PCa56413	0.27114453925312615
4	PCa56413	PCa51852	0.27114453925312615
4	PCa51852	PCa57294	0.2816532521718185
4	PCa57294	PCa51852	0.2816532521718185
4	PCa51852	PCa58215	0.2756440568715123
4	PCa58215	PCa51852	0.2756440568715123
4	PCa51852	Benign-Prostate-1648133	0.2817806267835921
4	Benign-Prostate-1648133	PCa51852	0.2817806267835921
4	PCa51852	Benign-Prostate-1595983	0.27331792535571164
4	Benign-Prostate-1595983	PCa51852	0.27331792535571164
4	PCa51852	Benign-Prostate-1664855	0.28185751965341244
4	Benign-Prostate-1664855	PCa51852	0.28185751965341244
4	PCa51852	Benign-Prostate-3320942	0.2853510957404519
4	Benign-Prostate-3320942	PCa51852	0.2853510957404519
4	PCa51852	Benign-Prostate-3330581	0.2798132924089905
4	Benign-Prostate-3330581	PCa51852	0.2798132924089905
4	PCa53687	PCa56413	0.2692190019484947
4	PCa56413	PCa53687	0.2692190019484947
4	PCa53687	PCa57294	0.2598046463592171
4	PCa57294	PCa53687	0.2598046463592171
4	PCa53687	PCa58215	0.25873655340064994
4	PCa58215	PCa53687	0.25873655340064994
4	PCa53687	Benign-Prostate-1648133	0.28123728985749435
4	Benign-Prostate-1648133	PCa53687	0.28123728985749435
4	PCa53687	Benign-Prostate-1595983	0.2737085321471018
4	Benign-Prostate-1595983	PCa53687	0.2737085321471018
4	PCa53687	Benign-Prostate-1664855	0.2767982993031995
4	Benign-Prostate-1664855	PCa53687	0.2767982993031995
4	PCa53687	Benign-Prostate-3320942	0.27895722804293993
4	Benign-Prostate-3320942	PCa53687	0.27895722804293993
4	PCa53687	Benign-Prostate-3330581	0.2731748330495207
4	Benign-Prostate-3330581	PCa53687	0.2731748330495207
4	PCa56413	PCa57294	0.2664832495742895
4	PCa57294	PCa56413	0.2664832495742895
4	PCa56413	PCa58215	0.24233038328299694
4	PCa58215	PCa56413	0.24233038328299694
4	PCa56413	Benign-Prostate-1648133	0.248392026286229
4	Benign-Prostate-1648133	PCa56413	0.248392026286229
4	PCa56413	Benign-Prostate-1595983	0.251042801521385
4	Benign-Prostate-1595983	PCa56413	0.251042801521385
4	PCa56413	Benign-Prostate-1664855	0.25767375376988333
4	Benign-Prostate-1664855	PCa56413	0.25767375376988333
4	PCa56413	Benign-Prostate-3320942	0.25470435096516286
4	Benign-Prostate-3320942	PCa56413	0.25470435096516286
4	PCa56413	Benign-Prostate-3330581	0.26148475236402313
4	Benign-Prostate-3330581	PCa56413	0.26148475236402313
4	PCa57294	PCa58215	0.25647200920509844
4	PCa58215	PCa57294	0.25647200920509844
4	PCa57294	Benign-Prostate-1648133	0.2758852912409755
4	Benign-Prostate-1648133	PCa57294	0.2758852912409755
4	PCa57294	Benign-Prostate-1595983	0.27031424175753427
4	Benign-Prostate-1595983	PCa57294	0.27031424175753427
4	PCa57294	Benign-Prostate-1664855	0.2738613338117364
4	Benign-Prostate-1664855	PCa57294	0.2738613338117364
4	PCa57294	Benign-Prostate-3320942	0.27636728596073273
4	Benign-Prostate-3320942	PCa57294	0.27636728596073273
4	PCa57294	Benign-Prostate-3330581	0.2674266021380561
4	Benign-Prostate-3330581	PCa57294	0.2674266021380561
4	PCa58215	Benign-Prostate-1648133	0.24406296447335143
4	Benign-Prostate-1648133	PCa58215	0.24406296447335143
4	PCa58215	Benign-Prostate-1595983	0.23724615227126375
4	Benign-Prostate-1595983	PCa58215	0.23724615227126375
4	PCa58215	Benign-Prostate-1664855	0.2420144673614347
4	Benign-Prostate-1664855	PCa58215	0.2420144673614347
4	PCa58215	Benign-Prostate-3320942	0.24143295967494843
4	Benign-Prostate-3320942	PCa58215	0.24143295967494843
4	PCa58215	Benign-Prostate-3330581	0.23440338293857912
