SampleID	Distance_Bin	N_Bin	N_Total	Freq	Bin_Lower	Bin_Mid	Bin_Upper
4DNFIIV4M7TF	(-1.62e+05,-1.58e+05]	2309	211746	0.0109045743485119	-162000	-160000	-158000
4DNFIIV4M7TF	(-1.58e+05,-1.52e+05]	2271	211746	0.0107251140517412	-158000	-155000	-152000
4DNFIIV4M7TF	(-1.52e+05,-1.48e+05]	2320	211746	0.0109565233817876	-152000	-150000	-148000
4DNFIIV4M7TF	(-1.48e+05,-1.42e+05]	2429	211746	0.0114712910751561	-148000	-145000	-142000
4DNFIIV4M7TF	(-1.42e+05,-1.38e+05]	2356	211746	0.0111265383997809	-142000	-140000	-138000
4DNFIIV4M7TF	(-1.38e+05,-1.32e+05]	2286	211746	0.0107959536425718	-138000	-135000	-132000
4DNFIIV4M7TF	(-1.32e+05,-1.28e+05]	2224	211746	0.0105031500004723	-132000	-130000	-128000
4DNFIIV4M7TF	(-1.28e+05,-1.22e+05]	2336	211746	0.0110320856120068	-128000	-125000	-122000
4DNFIIV4M7TF	(-1.22e+05,-1.18e+05]	2277	211746	0.0107534498880734	-122000	-120000	-118000
4DNFIIV4M7TF	(-1.18e+05,-1.12e+05]	2272	211746	0.0107298366911299	-118000	-115000	-112000
4DNFIIV4M7TF	(-1.12e+05,-1.08e+05]	2201	211746	0.0103945292945321	-112000	-110000	-108000
4DNFIIV4M7TF	(-1.08e+05,-1.02e+05]	2299	211746	0.0108573479546249	-108000	-105000	-102000
4DNFIIV4M7TF	(-1.02e+05,-9.75e+04]	2370	211746	0.0111926553512227	-102000	-99750	-97500
4DNFIIV4M7TF	(-9.75e+04,-9.25e+04]	2224	211746	0.0105031500004723	-97500	-95000	-92500
4DNFIIV4M7TF	(-9.25e+04,-8.75e+04]	2294	211746	0.0108337347576814	-92500	-90000	-87500
4DNFIIV4M7TF	(-8.75e+04,-8.25e+04]	2458	211746	0.0116082476174284	-87500	-85000	-82500
4DNFIIV4M7TF	(-8.25e+04,-7.75e+04]	2190	211746	0.0103425802612564	-82500	-80000	-77500
4DNFIIV4M7TF	(-7.75e+04,-7.25e+04]	2428	211746	0.0114665684357674	-77500	-75000	-72500
4DNFIIV4M7TF	(-7.25e+04,-6.75e+04]	2387	211746	0.0112729402208306	-72500	-70000	-67500
4DNFIIV4M7TF	(-6.75e+04,-6.25e+04]	2499	211746	0.0118018758323652	-67500	-65000	-62500
4DNFIIV4M7TF	(-6.25e+04,-5.75e+04]	2610	211746	0.0123260888045111	-62500	-60000	-57500
4DNFIIV4M7TF	(-5.75e+04,-5.25e+04]	2620	211746	0.0123733151983981	-57500	-55000	-52500
4DNFIIV4M7TF	(-5.25e+04,-4.75e+04]	2616	211746	0.0123544246408433	-52500	-50000	-47500
4DNFIIV4M7TF	(-4.75e+04,-4.25e+04]	2846	211746	0.0134406317002446	-47500	-45000	-42500
4DNFIIV4M7TF	(-4.25e+04,-3.75e+04]	2969	211746	0.0140215163450549	-42500	-40000	-37500
4DNFIIV4M7TF	(-3.75e+04,-3.25e+04]	3044	211746	0.0143757142992075	-37500	-35000	-32500
4DNFIIV4M7TF	(-3.25e+04,-2.75e+04]	3365	211746	0.0158916815429807	-32500	-30000	-27500
4DNFIIV4M7TF	(-2.75e+04,-2.25e+04]	3489	211746	0.0164772888271797	-27500	-25000	-22500
4DNFIIV4M7TF	(-2.25e+04,-1.75e+04]	3655	211746	0.0172612469657042	-22500	-20000	-17500
4DNFIIV4M7TF	(-1.75e+04,-1.25e+04]	3679	211746	0.017374590311033	-17500	-15000	-12500
4DNFIIV4M7TF	(-1.25e+04,-7.5e+03]	3797	211746	0.0179318617588998	-12500	-10000	-7500
4DNFIIV4M7TF	(-7.5e+03,-2.5e+03]	4120	211746	0.0194572742814504	-7500	-5000	-2500
4DNFIIV4M7TF	(-2.5e+03,2.5e+03]	4814	211746	0.0227347860172093	-2500	0	2500
4DNFIIV4M7TF	(2.5e+03,7.5e+03]	3875	211746	0.0183002276312185	2500	5000	7500
4DNFIIV4M7TF	(7.5e+03,1.25e+04]	4001	211746	0.0188952801941949	7500	10000	12500
4DNFIIV4M7TF	(1.25e+04,1.75e+04]	3755	211746	0.0177335109045743	12500	15000	17500
4DNFIIV4M7TF	(1.75e+04,2.25e+04]	3449	211746	0.0162883832516317	17500	20000	22500
4DNFIIV4M7TF	(2.25e+04,2.75e+04]	3496	211746	0.0165103473029006	22500	25000	27500
4DNFIIV4M7TF	(2.75e+04,3.25e+04]	3121	211746	0.0147393575321376	27500	30000	32500
4DNFIIV4M7TF	(3.25e+04,3.75e+04]	3175	211746	0.0149943800591274	32500	35000	37500
4DNFIIV4M7TF	(3.75e+04,4.25e+04]	2964	211746	0.0139979031481114	37500	40000	42500
4DNFIIV4M7TF	(4.25e+04,4.75e+04]	2688	211746	0.0126944546768298	42500	45000	47500
4DNFIIV4M7TF	(4.75e+04,5.25e+04]	2664	211746	0.012581111331501	47500	50000	52500
4DNFIIV4M7TF	(5.25e+04,5.75e+04]	2619	211746	0.0123685925590094	52500	55000	57500
4DNFIIV4M7TF	(5.75e+04,6.25e+04]	2595	211746	0.0122552492136805	57500	60000	62500
4DNFIIV4M7TF	(6.25e+04,6.75e+04]	2471	211746	0.0116696419294816	62500	65000	67500
4DNFIIV4M7TF	(6.75e+04,7.25e+04]	2341	211746	0.0110556988089503	67500	70000	72500
4DNFIIV4M7TF	(7.25e+04,7.75e+04]	2545	211746	0.0120191172442455	72500	75000	77500
4DNFIIV4M7TF	(7.75e+04,8.25e+04]	2351	211746	0.0111029252028374	77500	80000	82500
4DNFIIV4M7TF	(8.25e+04,8.75e+04]	2302	211746	0.010871515872791	82500	85000	87500
4DNFIIV4M7TF	(8.75e+04,9.25e+04]	2285	211746	0.0107912310031831	87500	90000	92500
4DNFIIV4M7TF	(9.25e+04,9.75e+04]	2408	211746	0.0113721156479934	92500	95000	97500
4DNFIIV4M7TF	(9.75e+04,1.02e+05]	2435	211746	0.0114996269114883	97500	99750	102000
4DNFIIV4M7TF	(1.02e+05,1.08e+05]	2339	211746	0.0110462535301729	102000	105000	108000
4DNFIIV4M7TF	(1.08e+05,1.12e+05]	2290	211746	0.0108148442001266	108000	110000	112000
4DNFIIV4M7TF	(1.12e+05,1.18e+05]	2364	211746	0.0111643195148905	112000	115000	118000
4DNFIIV4M7TF	(1.18e+05,1.22e+05]	2336	211746	0.0110320856120068	118000	120000	122000
4DNFIIV4M7TF	(1.22e+05,1.28e+05]	2303	211746	0.0108762385121797	122000	125000	128000
4DNFIIV4M7TF	(1.28e+05,1.32e+05]	2216	211746	0.0104653688853627	128000	130000	132000
4DNFIIV4M7TF	(1.32e+05,1.38e+05]	2367	211746	0.0111784874330566	132000	135000	138000
4DNFIIV4M7TF	(1.38e+05,1.42e+05]	2353	211746	0.0111123704816148	138000	140000	142000
4DNFIIV4M7TF	(1.42e+05,1.48e+05]	2304	211746	0.0108809611515684	142000	145000	148000
4DNFIIV4M7TF	(1.48e+05,1.52e+05]	2411	211746	0.0113862835661595	148000	150000	152000
4DNFIIV4M7TF	(1.52e+05,1.58e+05]	2449	211746	0.0115657438629301	152000	155000	158000
4DNFIIV4M7TF	(1.58e+05,1.62e+05]	2388	211746	0.0112776628602193	158000	160000	162000
4DNFIIV4M7TF	(1.62e+05,1.68e+05]	2353	211746	0.0111123704816148	162000	165000	168000
4DNFIIV4M7TF	(1.68e+05,1.72e+05]	2468	211746	0.0116554740113154	168000	170000	172000
4DNFIIV4M7TF	(1.72e+05,1.78e+05]	2506	211746	0.0118349343080861	172000	175000	178000
4DNFIIV4M7TF	(1.78e+05,1.82e+05]	2349	211746	0.01109347992406	178000	180000	182000
4DNFIIV4M7TF	(1.82e+05,1.88e+05]	2434	211746	0.0114949042720996	182000	185000	188000
4DNFIIV4M7TF	(1.88e+05,1.92e+05]	2503	211746	0.01182076638992	188000	190000	192000
4DNFIIV4M7TF	(1.92e+05,1.98e+05]	2430	211746	0.0114760137145448	192000	195000	198000
4DNFINSKEZND		2201	200323	0.0109872555822347			
4DNFINSKEZND	(-1.98e+05,-1.92e+05]	2322	200323	0.0115912800826665	-198000	-195000	-192000
4DNFINSKEZND	(-1.92e+05,-1.88e+05]	2265	200323	0.0113067396155209	-192000	-190000	-188000
4DNFINSKEZND	(-1.88e+05,-1.82e+05]	2303	200323	0.0114964332602846	-188000	-185000	-182000
4DNFINSKEZND	(-1.82e+05,-1.78e+05]	2266	200323	0.011311731553541	-182000	-180000	-178000
4DNFINSKEZND	(-1.78e+05,-1.72e+05]	2197	200323	0.0109672878301543	-178000	-175000	-172000
4DNFINSKEZND	(-1.72e+05,-1.68e+05]	2137	200323	0.0106677715489485	-172000	-170000	-168000
4DNFINSKEZND	(-1.68e+05,-1.62e+05]	2341	200323	0.0116861269050483	-168000	-165000	-162000
4DNFINSKEZND	(-1.62e+05,-1.58e+05]	2204	200323	0.011002231396295	-162000	-160000	-158000
4DNFINSKEZND	(-1.58e+05,-1.52e+05]	2167	200323	0.0108175296895514	-158000	-155000	-152000
4DNFINSKEZND	(-1.52e+05,-1.48e+05]	2231	200323	0.0111370137228376	-152000	-150000	-148000
4DNFINSKEZND	(-1.48e+05,-1.42e+05]	2206	200323	0.0110122152723352	-148000	-145000	-142000
4DNFINSKEZND	(-1.42e+05,-1.38e+05]	2193	200323	0.0109473200780739	-142000	-140000	-138000
4DNFINSKEZND	(-1.38e+05,-1.32e+05]	2149	200323	0.0107276748051896	-138000	-135000	-132000
4DNFINSKEZND	(-1.32e+05,-1.28e+05]	2131	200323	0.0106378199208279	-132000	-130000	-128000
4DNFINSKEZND	(-1.28e+05,-1.22e+05]	2075	200323	0.0103582713917024	-128000	-125000	-122000
4DNFINSKEZND	(-1.22e+05,-1.18e+05]	2154	200323	0.0107526344952901	-122000	-120000	-118000
4DNFINSKEZND	(-1.18e+05,-1.12e+05]	2032	200323	0.0101436180568382	-118000	-115000	-112000
4DNFINSKEZND	(-1.12e+05,-1.08e+05]	2057	200323	0.0102684165073406	-112000	-110000	-108000
4DNFINSKEZND	(-1.08e+05,-1.02e+05]	1994	200323	0.0099539244120745	-108000	-105000	-102000
4DNFINSKEZND	(-1.02e+05,-9.75e+04]	2109	200323	0.0105279972843857	-102000	-99750	-97500
4DNFINSKEZND	(-9.75e+04,-9.25e+04]	2163	200323	0.010797561937471	-97500	-95000	-92500
4DNFINSKEZND	(-9.25e+04,-8.75e+04]	2090	200323	0.0104331504620039	-92500	-90000	-87500
4DNFINSKEZND	(-8.75e+04,-8.25e+04]	2300	200323	0.0114814574462243	-87500	-85000	-82500
4DNFINSKEZND	(-8.25e+04,-7.75e+04]	2088	200323	0.0104231665859637	-82500	-80000	-77500
4DNFINSKEZND	(-7.75e+04,-7.25e+04]	2145	200323	0.0107077070531092	-77500	-75000	-72500
4DNFINSKEZND	(-7.25e+04,-6.75e+04]	2053	200323	0.0102484487552603	-72500	-70000	-67500
4DNFINSKEZND	(-6.75e+04,-6.25e+04]	2257	200323	0.0112668041113602	-67500	-65000	-62500
4DNFINSKEZND	(-6.25e+04,-5.75e+04]	2386	200323	0.0119107641159527	-62500	-60000	-57500
4DNFINSKEZND	(-5.75e+04,-5.25e+04]	2399	200323	0.011975659310214	-57500	-55000	-52500
4DNFINSKEZND	(-5.25e+04,-4.75e+04]	2398	200323	0.0119706673721939	-52500	-50000	-47500
4DNFINSKEZND	(-4.75e+04,-4.25e+04]	2616	200323	0.0130589098605752	-47500	-45000	-42500
4DNFINSKEZND	(-4.25e+04,-3.75e+04]	2698	200323	0.0134682487782232	-42500	-40000	-37500
4DNFINSKEZND	(-3.75e+04,-3.25e+04]	2920	200323	0.0145764590186848	-37500	-35000	-32500
4DNFINSKEZND	(-3.25e+04,-2.75e+04]	3211	200323	0.0160291129825332	-32500	-30000	-27500
4DNFINSKEZND	(-2.75e+04,-2.25e+04]	3454	200323	0.0172421539214169	-27500	-25000	-22500
4DNFINSKEZND	(-2.25e+04,-1.75e+04]	3560	200323	0.0177712993515473	-22500	-20000	-17500
4DNFINSKEZND	(-1.75e+04,-1.25e+04]	3772	200323	0.0188295902118079	-17500	-15000	-12500
4DNFINSKEZND	(-1.25e+04,-7.5e+03]	3952	200323	0.0197281390554255	-12500	-10000	-7500
4DNFINSKEZND	(-7.5e+03,-2.5e+03]	4351	200323	0.0217199223254444	-7500	-5000	-2500
4DNFINSKEZND	(-2.5e+03,2.5e+03]	4824	200323	0.0240811090089505	-2500	0	2500
4DNFINSKEZND	(2.5e+03,7.5e+03]	4005	200323	0.0199927117704907	2500	5000	7500
4DNFINSKEZND	(7.5e+03,1.25e+04]	4091	200323	0.020422018440219	7500	10000	12500
4DNFINSKEZND	(1.25e+04,1.75e+04]	3811	200323	0.0190242757945917	12500	15000	17500
4DNFINSKEZND	(1.75e+04,2.25e+04]	3453	200323	0.0172371619833968	17500	20000	22500
4DNFINSKEZND	(2.25e+04,2.75e+04]	3334	200323	0.0166431213590052	22500	25000	27500
4DNFINSKEZND	(2.75e+04,3.25e+04]	3056	200323	0.0152553625894181	27500	30000	32500
4DNFINSKEZND	(3.25e+04,3.75e+04]	3062	200323	0.0152853142175387	32500	35000	37500
4DNFINSKEZND	(3.75e+04,4.25e+04]	2694	200323	0.0134482810261428	37500	40000	42500
4DNFINSKEZND	(4.25e+04,4.75e+04]	2481	200323	0.012384998227862	42500	45000	47500
4DNFINSKEZND	(4.75e+04,5.25e+04]	2498	200323	0.0124698611742037	47500	50000	52500
4DNFINSKEZND	(5.25e+04,5.75e+04]	2352	200323	0.0117410382232694	52500	55000	57500
4DNFINSKEZND	(5.75e+04,6.25e+04]	2322	200323	0.0115912800826665	57500	60000	62500
4DNFINSKEZND	(6.25e+04,6.75e+04]	2335	200323	0.0116561752769278	62500	65000	67500
4DNFINSKEZND	(6.75e+04,7.25e+04]	2140	200323	0.0106827473630087	67500	70000	72500
4DNFINSKEZND	(7.25e+04,7.75e+04]	2241	200323	0.0111869331030386	72500	75000	77500
4DNFINSKEZND	(7.75e+04,8.25e+04]	2154	200323	0.0107526344952901	77500	80000	82500
4DNFINSKEZND	(8.25e+04,8.75e+04]	2191	200323	0.0109373362020337	82500	85000	87500
4DNFINSKEZND	(8.75e+04,9.25e+04]	2111	200323	0.0105379811604259	87500	90000	92500
4DNFINSKEZND	(9.25e+04,9.75e+04]	2157	200323	0.0107676103093504	92500	95000	97500
4DNFINSKEZND	(9.75e+04,1.02e+05]	2215	200323	0.0110571427145161	97500	99750	102000
