SampleID	Distance_Bin	N_Bin	N_Total	Freq	Bin_Lower	Bin_Mid	Bin_Upper
4DNFINSKEZND	(-1.78e+05,-1.72e+05]	1128	104984	0.0107444943991465	-178000	-175000	-172000
4DNFINSKEZND	(-1.72e+05,-1.68e+05]	1087	104984	0.0103539586984683	-172000	-170000	-168000
4DNFINSKEZND	(-1.68e+05,-1.62e+05]	1165	104984	0.0110969290558561	-168000	-165000	-162000
4DNFINSKEZND	(-1.62e+05,-1.58e+05]	1101	104984	0.0104873123523585	-162000	-160000	-158000
4DNFINSKEZND	(-1.58e+05,-1.52e+05]	1100	104984	0.0104777870913663	-158000	-155000	-152000
4DNFINSKEZND	(-1.52e+05,-1.48e+05]	1158	104984	0.0110302522289111	-152000	-150000	-148000
4DNFINSKEZND	(-1.48e+05,-1.42e+05]	1092	104984	0.0104015850034291	-148000	-145000	-142000
4DNFINSKEZND	(-1.42e+05,-1.38e+05]	1093	104984	0.0104111102644212	-142000	-140000	-138000
4DNFINSKEZND	(-1.38e+05,-1.32e+05]	1096	104984	0.0104396860473977	-138000	-135000	-132000
4DNFINSKEZND	(-1.32e+05,-1.28e+05]	1035	104984	0.00985864512687647	-132000	-130000	-128000
4DNFINSKEZND	(-1.28e+05,-1.22e+05]	1019	104984	0.00970624095100206	-128000	-125000	-122000
4DNFINSKEZND	(-1.22e+05,-1.18e+05]	1088	104984	0.0103634839594605	-122000	-120000	-118000
4DNFINSKEZND	(-1.18e+05,-1.12e+05]	1042	104984	0.00992532195382153	-118000	-115000	-112000
4DNFINSKEZND	(-1.12e+05,-1.08e+05]	1051	104984	0.0100110493027509	-112000	-110000	-108000
4DNFINSKEZND	(-1.08e+05,-1.02e+05]	991	104984	0.00943953364322183	-108000	-105000	-102000
4DNFINSKEZND	(-1.02e+05,-9.75e+04]	1025	104984	0.00976339251695496	-102000	-99750	-97500
4DNFINSKEZND	(-9.75e+04,-9.25e+04]	1105	104984	0.0105254133963271	-97500	-95000	-92500
4DNFINSKEZND	(-9.25e+04,-8.75e+04]	1070	104984	0.0101920292616018	-92500	-90000	-87500
4DNFINSKEZND	(-8.75e+04,-8.25e+04]	1127	104984	0.0107349691381544	-87500	-85000	-82500
4DNFINSKEZND	(-8.25e+04,-7.75e+04]	1045	104984	0.00995389773679799	-82500	-80000	-77500
4DNFINSKEZND	(-7.75e+04,-7.25e+04]	1112	104984	0.0105920902232721	-77500	-75000	-72500
4DNFINSKEZND	(-7.25e+04,-6.75e+04]	1060	104984	0.0100967766516803	-72500	-70000	-67500
4DNFINSKEZND	(-6.75e+04,-6.25e+04]	1116	104984	0.0106301912672407	-67500	-65000	-62500
4DNFINSKEZND	(-6.25e+04,-5.75e+04]	1229	104984	0.0117065457593538	-62500	-60000	-57500
4DNFINSKEZND	(-5.75e+04,-5.25e+04]	1243	104984	0.0118398994132439	-57500	-55000	-52500
4DNFINSKEZND	(-5.25e+04,-4.75e+04]	1293	104984	0.0123161624628515	-52500	-50000	-47500
4DNFINSKEZND	(-4.75e+04,-4.25e+04]	1424	104984	0.0135639716528233	-47500	-45000	-42500
4DNFINSKEZND	(-4.25e+04,-3.75e+04]	1471	104984	0.0140116589194544	-42500	-40000	-37500
4DNFINSKEZND	(-3.75e+04,-3.25e+04]	1651	104984	0.0157262058980416	-37500	-35000	-32500
4DNFINSKEZND	(-3.25e+04,-2.75e+04]	1895	104984	0.0180503695801265	-32500	-30000	-27500
4DNFINSKEZND	(-2.75e+04,-2.25e+04]	1939	104984	0.0184694810637811	-27500	-25000	-22500
4DNFINSKEZND	(-2.25e+04,-1.75e+04]	2056	104984	0.0195839365998628	-22500	-20000	-17500
4DNFINSKEZND	(-1.75e+04,-1.25e+04]	2201	104984	0.0209650994437248	-17500	-15000	-12500
4DNFINSKEZND	(-1.25e+04,-7.5e+03]	2318	104984	0.0220795549798064	-12500	-10000	-7500
4DNFINSKEZND	(-7.5e+03,-2.5e+03]	2487	104984	0.02368932408748	-7500	-5000	-2500
4DNFINSKEZND	(-2.5e+03,2.5e+03]	2688	104984	0.0256039015469024	-2500	0	2500
4DNFINSKEZND	(2.5e+03,7.5e+03]	2411	104984	0.0229654042520765	2500	5000	7500
4DNFINSKEZND	(7.5e+03,1.25e+04]	2324	104984	0.0221367065457594	7500	10000	12500
4DNFINSKEZND	(1.25e+04,1.75e+04]	2104	104984	0.0200411491274861	12500	15000	17500
4DNFINSKEZND	(1.75e+04,2.25e+04]	1954	104984	0.0186123599786634	17500	20000	22500
4DNFINSKEZND	(2.25e+04,2.75e+04]	1806	104984	0.017202621351825	22500	25000	27500
4DNFINSKEZND	(2.75e+04,3.25e+04]	1660	104984	0.015811933246971	27500	30000	32500
4DNFINSKEZND	(3.25e+04,3.75e+04]	1572	104984	0.0149737102796617	32500	35000	37500
4DNFINSKEZND	(3.75e+04,4.25e+04]	1410	104984	0.0134306179989332	37500	40000	42500
4DNFINSKEZND	(4.25e+04,4.75e+04]	1306	104984	0.0124399908557494	42500	45000	47500
4DNFINSKEZND	(4.75e+04,5.25e+04]	1258	104984	0.0119827783281262	47500	50000	52500
4DNFINSKEZND	(5.25e+04,5.75e+04]	1197	104984	0.011401737407605	52500	55000	57500
4DNFINSKEZND	(5.75e+04,6.25e+04]	1160	104984	0.0110493027508954	57500	60000	62500
4DNFINSKEZND	(6.25e+04,6.75e+04]	1194	104984	0.0113731616246285	62500	65000	67500
4DNFINSKEZND	(6.75e+04,7.25e+04]	1061	104984	0.0101063019126724	67500	70000	72500
4DNFINSKEZND	(7.25e+04,7.75e+04]	1115	104984	0.0106206660062486	72500	75000	77500
4DNFINSKEZND	(7.75e+04,8.25e+04]	1056	104984	0.0100586756077117	77500	80000	82500
4DNFINSKEZND	(8.25e+04,8.75e+04]	1056	104984	0.0100586756077117	82500	85000	87500
4DNFINSKEZND	(8.75e+04,9.25e+04]	1071	104984	0.0102015545225939	87500	90000	92500
4DNFINSKEZND	(9.25e+04,9.75e+04]	1045	104984	0.00995389773679799	92500	95000	97500
4DNFINSKEZND	(9.75e+04,1.02e+05]	1131	104984	0.010773070182123	97500	99750	102000
4DNFINSKEZND	(1.02e+05,1.08e+05]	1083	104984	0.0103158576544997	102000	105000	108000
4DNFINSKEZND	(1.08e+05,1.12e+05]	996	104984	0.00948715994818258	108000	110000	112000
4DNFINSKEZND	(1.12e+05,1.18e+05]	1092	104984	0.0104015850034291	112000	115000	118000
4DNFINSKEZND	(1.18e+05,1.22e+05]	1112	104984	0.0105920902232721	118000	120000	122000
4DNFINSKEZND	(1.22e+05,1.28e+05]	1136	104984	0.0108206964870837	122000	125000	128000
4DNFINSKEZND	(1.28e+05,1.32e+05]	1066	104984	0.0101539282176332	128000	130000	132000
4DNFINSKEZND	(1.32e+05,1.38e+05]	1075	104984	0.0102396555665625	132000	135000	138000
4DNFINSKEZND	(1.38e+05,1.42e+05]	1140	104984	0.0108587975310524	138000	140000	142000
4DNFINSKEZND	(1.42e+05,1.48e+05]	1128	104984	0.0107444943991465	142000	145000	148000
4DNFINSKEZND	(1.48e+05,1.52e+05]	1183	104984	0.0112683837537149	148000	150000	152000
4DNFINSKEZND	(1.52e+05,1.58e+05]	1194	104984	0.0113731616246285	152000	155000	158000
4DNFINSKEZND	(1.58e+05,1.62e+05]	1120	104984	0.0106682923112093	158000	160000	162000
4DNFINSKEZND	(1.62e+05,1.68e+05]	1190	104984	0.0113350605806599	162000	165000	168000
4DNFINSKEZND	(1.68e+05,1.72e+05]	1115	104984	0.0106206660062486	168000	170000	172000
4DNFINSKEZND	(1.72e+05,1.78e+05]	1130	104984	0.0107635449211308	172000	175000	178000
4DNFINSKEZND	(1.78e+05,1.82e+05]	1117	104984	0.0106397165282329	178000	180000	182000
4DNFINSKEZND	(1.82e+05,1.88e+05]	1233	104984	0.0117446468033224	182000	185000	188000
4DNFINSKEZND	(1.88e+05,1.92e+05]	1211	104984	0.0115350910614951	188000	190000	192000
4DNFINSKEZND	(1.92e+05,1.98e+05]	1126	104984	0.0107254438771622	192000	195000	198000
4DNFIT64Q7A3		1105	105028	0.0105210039227635			
4DNFIT64Q7A3	(-1.98e+05,-1.92e+05]	1119	105028	0.0106543017100202	-198000	-195000	-192000
4DNFIT64Q7A3	(-1.92e+05,-1.88e+05]	1150	105028	0.0109494610960887	-192000	-190000	-188000
4DNFIT64Q7A3	(-1.88e+05,-1.82e+05]	1140	105028	0.0108542483909053	-188000	-185000	-182000
4DNFIT64Q7A3	(-1.82e+05,-1.78e+05]	1105	105028	0.0105210039227635	-182000	-180000	-178000
4DNFIT64Q7A3	(-1.78e+05,-1.72e+05]	1075	105028	0.0102353658072133	-178000	-175000	-172000
4DNFIT64Q7A3	(-1.72e+05,-1.68e+05]	1116	105028	0.0106257378984652	-172000	-170000	-168000
4DNFIT64Q7A3	(-1.68e+05,-1.62e+05]	1141	105028	0.0108637696614236	-168000	-165000	-162000
4DNFIT64Q7A3	(-1.62e+05,-1.58e+05]	1092	105028	0.0103972274060251	-162000	-160000	-158000
4DNFIT64Q7A3	(-1.58e+05,-1.52e+05]	1072	105028	0.0102068019956583	-158000	-155000	-152000
4DNFIT64Q7A3	(-1.52e+05,-1.48e+05]	1063	105028	0.0101211105609933	-152000	-150000	-148000
4DNFIT64Q7A3	(-1.48e+05,-1.42e+05]	1121	105028	0.0106733442510569	-148000	-145000	-142000
