w	s1	s2	BPscore
400000	PCa14121	PCa3023	0.5120689549055317
400000	PCa3023	PCa14121	0.5120689549055317
400000	PCa14121	PCa33173	0.5096659784755521
400000	PCa33173	PCa14121	0.5096659784755521
400000	PCa14121	PCa40507	0.2759010460607878
400000	PCa40507	PCa14121	0.2759010460607878
400000	PCa14121	PCa51852	0.2873011736602584
400000	PCa51852	PCa14121	0.2873011736602584
400000	PCa14121	PCa53687	0.2685919317664217
400000	PCa53687	PCa14121	0.2685919317664217
400000	PCa14121	PCa56413	0.2767610272777713
400000	PCa56413	PCa14121	0.2767610272777713
400000	PCa14121	PCa57294	0.5065243805063747
400000	PCa57294	PCa14121	0.5065243805063747
400000	PCa14121	PCa58215	0.2742908861738901
400000	PCa58215	PCa14121	0.2742908861738901
400000	PCa14121	Benign-Prostate-1648133	0.506529908431771
400000	Benign-Prostate-1648133	PCa14121	0.506529908431771
400000	PCa14121	Benign-Prostate-1595983	0.3011718618878247
400000	Benign-Prostate-1595983	PCa14121	0.3011718618878247
400000	PCa14121	Benign-Prostate-1664855	0.3127037563636136
400000	Benign-Prostate-1664855	PCa14121	0.3127037563636136
400000	PCa14121	Benign-Prostate-3320942	0.2997382034275049
400000	Benign-Prostate-3320942	PCa14121	0.2997382034275049
400000	PCa14121	Benign-Prostate-3330581	0.31260504824982016
400000	Benign-Prostate-3330581	PCa14121	0.31260504824982016
400000	PCa19121	PCa3023	0.25023672837092903
400000	PCa3023	PCa19121	0.25023672837092903
400000	PCa19121	PCa33173	0.26329469259421173
400000	PCa33173	PCa19121	0.26329469259421173
400000	PCa19121	PCa40507	0.5099811000672018
400000	PCa40507	PCa19121	0.5099811000672018
400000	PCa19121	PCa51852	0.5071917880640262
400000	PCa51852	PCa19121	0.5071917880640262
400000	PCa19121	PCa53687	0.5103480080504501
400000	PCa53687	PCa19121	0.5103480080504501
400000	PCa19121	PCa56413	0.510455079474519
400000	PCa56413	PCa19121	0.510455079474519
400000	PCa19121	PCa57294	0.2713086911105296
400000	PCa57294	PCa19121	0.2713086911105296
400000	PCa19121	PCa58215	0.5093248435504001
400000	PCa58215	PCa19121	0.5093248435504001
400000	PCa19121	Benign-Prostate-1648133	0.2775899677157762
400000	Benign-Prostate-1648133	PCa19121	0.2775899677157762
400000	PCa19121	Benign-Prostate-1595983	0.5127583339631041
400000	Benign-Prostate-1595983	PCa19121	0.5127583339631041
400000	PCa19121	Benign-Prostate-1664855	0.517507284266697
400000	Benign-Prostate-1664855	PCa19121	0.517507284266697
400000	PCa19121	Benign-Prostate-3320942	0.5206522735404183
400000	Benign-Prostate-3320942	PCa19121	0.5206522735404183
400000	PCa19121	Benign-Prostate-3330581	0.50321411225165
400000	Benign-Prostate-3330581	PCa19121	0.50321411225165
400000	PCa3023	PCa33173	0.25642462556599055
400000	PCa33173	PCa3023	0.25642462556599055
400000	PCa3023	PCa40507	0.5114995542734361
400000	PCa40507	PCa3023	0.5114995542734361
400000	PCa3023	PCa51852	0.5092133831366199
400000	PCa51852	PCa3023	0.5092133831366199
400000	PCa3023	PCa53687	0.5135833484294715
400000	PCa53687	PCa3023	0.5135833484294715
400000	PCa3023	PCa56413	0.5083355266594969
400000	PCa56413	PCa3023	0.5083355266594969
400000	PCa3023	PCa57294	0.27555433134069957
400000	PCa57294	PCa3023	0.27555433134069957
400000	PCa3023	PCa58215	0.5104368866878662
400000	PCa58215	PCa3023	0.5104368866878662
400000	PCa3023	Benign-Prostate-1648133	0.2591544164967292
400000	Benign-Prostate-1648133	PCa3023	0.2591544164967292
400000	PCa3023	Benign-Prostate-1595983	0.510267283933358
400000	Benign-Prostate-1595983	PCa3023	0.510267283933358
400000	PCa3023	Benign-Prostate-1664855	0.5158137605762835
400000	Benign-Prostate-1664855	PCa3023	0.5158137605762835
400000	PCa3023	Benign-Prostate-3320942	0.5147812401379742
400000	Benign-Prostate-3320942	PCa3023	0.5147812401379742
400000	PCa3023	Benign-Prostate-3330581	0.5057714344105086
400000	Benign-Prostate-3330581	PCa3023	0.5057714344105086
400000	PCa33173	PCa40507	0.5079923355378615
400000	PCa40507	PCa33173	0.5079923355378615
400000	PCa33173	PCa51852	0.5083318628227738
400000	PCa51852	PCa33173	0.5083318628227738
400000	PCa33173	PCa53687	0.5089566160142525
400000	PCa53687	PCa33173	0.5089566160142525
400000	PCa33173	PCa56413	0.5126145818872818
400000	PCa56413	PCa33173	0.5126145818872818
400000	PCa33173	PCa57294	0.26650606137052807
400000	PCa57294	PCa33173	0.26650606137052807
400000	PCa33173	PCa58215	0.5070615097485027
400000	PCa58215	PCa33173	0.5070615097485027
400000	PCa33173	Benign-Prostate-1648133	0.23944069620491842
400000	Benign-Prostate-1648133	PCa33173	0.23944069620491842
400000	PCa33173	Benign-Prostate-1595983	0.509063727597533
400000	Benign-Prostate-1595983	PCa33173	0.509063727597533
400000	PCa33173	Benign-Prostate-1664855	0.501464444539532
400000	Benign-Prostate-1664855	PCa33173	0.501464444539532
400000	PCa33173	Benign-Prostate-3320942	0.5026558696269375
400000	Benign-Prostate-3320942	PCa33173	0.5026558696269375
400000	PCa33173	Benign-Prostate-3330581	0.49478509730405973
400000	Benign-Prostate-3330581	PCa33173	0.49478509730405973
400000	PCa40507	PCa51852	0.2796255304549164
400000	PCa51852	PCa40507	0.2796255304549164
400000	PCa40507	PCa53687	0.27827393365602476
400000	PCa53687	PCa40507	0.27827393365602476
400000	PCa40507	PCa56413	0.2690397473517815
400000	PCa56413	PCa40507	0.2690397473517815
400000	PCa40507	PCa57294	0.511031859069478
400000	PCa57294	PCa40507	0.511031859069478
400000	PCa40507	PCa58215	0.2630211857353315
400000	PCa58215	PCa40507	0.2630211857353315
400000	PCa40507	Benign-Prostate-1648133	0.5050573485854442
400000	Benign-Prostate-1648133	PCa40507	0.5050573485854442
400000	PCa40507	Benign-Prostate-1595983	0.28622477437854926
400000	Benign-Prostate-1595983	PCa40507	0.28622477437854926
400000	PCa40507	Benign-Prostate-1664855	0.28428226802153933
400000	Benign-Prostate-1664855	PCa40507	0.28428226802153933
400000	PCa40507	Benign-Prostate-3320942	0.26836906899609253
400000	Benign-Prostate-3320942	PCa40507	0.26836906899609253
400000	PCa40507	Benign-Prostate-3330581	0.29777200964393796
400000	Benign-Prostate-3330581	PCa40507	0.29777200964393796
400000	PCa51852	PCa53687	0.2790332107509121
400000	PCa53687	PCa51852	0.2790332107509121
400000	PCa51852	PCa56413	0.2846944715618321
400000	PCa56413	PCa51852	0.2846944715618321
400000	PCa51852	PCa57294	0.5086593364719197
400000	PCa57294	PCa51852	0.5086593364719197
400000	PCa51852	PCa58215	0.2775927553517578
400000	PCa58215	PCa51852	0.2775927553517578
400000	PCa51852	Benign-Prostate-1648133	0.507754025429022
400000	Benign-Prostate-1648133	PCa51852	0.507754025429022
400000	PCa51852	Benign-Prostate-1595983	0.28998645915612864
400000	Benign-Prostate-1595983	PCa51852	0.28998645915612864
400000	PCa51852	Benign-Prostate-1664855	0.3106412245300287
400000	Benign-Prostate-1664855	PCa51852	0.3106412245300287
400000	PCa51852	Benign-Prostate-3320942	0.3040109991961793
400000	Benign-Prostate-3320942	PCa51852	0.3040109991961793
400000	PCa51852	Benign-Prostate-3330581	0.31217946176359396
400000	Benign-Prostate-3330581	PCa51852	0.31217946176359396
400000	PCa53687	PCa56413	0.2787513540477427
400000	PCa56413	PCa53687	0.2787513540477427
400000	PCa53687	PCa57294	0.5060218527046633
400000	PCa57294	PCa53687	0.5060218527046633
400000	PCa53687	PCa58215	0.25994331446905344
400000	PCa58215	PCa53687	0.25994331446905344
400000	PCa53687	Benign-Prostate-1648133	0.5108318791552245
400000	Benign-Prostate-1648133	PCa53687	0.5108318791552245
400000	PCa53687	Benign-Prostate-1595983	0.2968818945362781
400000	Benign-Prostate-1595983	PCa53687	0.2968818945362781
400000	PCa53687	Benign-Prostate-1664855	0.3044786685456278
400000	Benign-Prostate-1664855	PCa53687	0.3044786685456278
400000	PCa53687	Benign-Prostate-3320942	0.29731710595630606
400000	Benign-Prostate-3320942	PCa53687	0.29731710595630606
400000	PCa53687	Benign-Prostate-3330581	0.3004722654402523
400000	Benign-Prostate-3330581	PCa53687	0.3004722654402523
400000	PCa56413	PCa57294	0.5134188992673474
400000	PCa57294	PCa56413	0.5134188992673474
400000	PCa56413	PCa58215	0.25959523157265413
400000	PCa58215	PCa56413	0.25959523157265413
400000	PCa56413	Benign-Prostate-1648133	0.5097869202867071
400000	Benign-Prostate-1648133	PCa56413	0.5097869202867071
400000	PCa56413	Benign-Prostate-1595983	0.2816506908505138
400000	Benign-Prostate-1595983	PCa56413	0.2816506908505138
400000	PCa56413	Benign-Prostate-1664855	0.29273281309646504
400000	Benign-Prostate-1664855	PCa56413	0.29273281309646504
400000	PCa56413	Benign-Prostate-3320942	0.2784220782133538
400000	Benign-Prostate-3320942	PCa56413	0.2784220782133538
400000	PCa56413	Benign-Prostate-3330581	0.2945280567393762
400000	Benign-Prostate-3330581	PCa56413	0.2945280567393762
400000	PCa57294	PCa58215	0.5083937618940411
400000	PCa58215	PCa57294	0.5083937618940411
400000	PCa57294	Benign-Prostate-1648133	0.28600231643082863
400000	Benign-Prostate-1648133	PCa57294	0.28600231643082863
400000	PCa57294	Benign-Prostate-1595983	0.5147740373413844
