Cell_Line	Shift	z
22Rv1	1470	-4.27723325468354
22Rv1	1480	-4.3173081462772
22Rv1	1490	-4.54439919864131
22Rv1	1500	-4.81156514259908
22Rv1	1510	-4.86499833139063
22Rv1	1520	-5.11880597815051
22Rv1	1530	-5.01193960056741
22Rv1	1540	-5.31918043611884
22Rv1	1550	-5.35925532771251
22Rv1	1560	-5.55962978568084
22Rv1	1570	-5.76000424364917
22Rv1	1580	-5.61306297447239
22Rv1	1590	-5.70657105485761
22Rv1	1600	-5.74664594645128
22Rv1	1610	-5.78672083804494
22Rv1	1620	-5.89358721562805
22Rv1	1630	-6.08060337639849
22Rv1	1640	-6.12067826799216
22Rv1	1650	-6.26761953716893
22Rv1	1660	-6.36112761755415
22Rv1	1670	-6.41456080634571
22Rv1	1680	-6.5347854811267
22Rv1	1690	-6.50806888673093
22Rv1	1700	-6.46799399513726
22Rv1	1710	-6.5347854811267
22Rv1	1720	-6.48135229233515
22Rv1	1730	-6.40120250914782
22Rv1	1740	-6.3076944287626
22Rv1	1750	-6.25426123997104
22Rv1	1760	-6.60157696711615
22Rv1	1770	-6.58821866991826
22Rv1	1780	-6.52142718392881
22Rv1	1790	-6.57486037272037
22Rv1	1800	-6.62829356151192
22Rv1	1810	-6.54814377832459
22Rv1	1820	-6.45463569793937
22Rv1	1830	-6.33441102315837
22Rv1	1840	-6.50806888673093
22Rv1	1850	-6.62829356151192
22Rv1	1860	-6.61493526431403
22Rv1	1870	-6.80195142508447
22Rv1	1880	-6.82866801948025
22Rv1	1890	-6.84202631667814
22Rv1	1900	-6.94889269426125
22Rv1	1910	-6.97560928865703
22Rv1	1920	-7.06911736904225
22Rv1	1930	-7.20270034102113
22Rv1	1940	-7.25613352981269
22Rv1	1950	-7.32292501580213
22Rv1	1960	-7.37635820459368
22Rv1	1970	-7.50994117657257
22Rv1	1980	-7.53665777096834
22Rv1	1990	-7.87061520091556
22Rv1	2000	-7.84389860651978
22Rv1	2010	-7.817182012124
22Rv1	2020	-7.5900909597599
22Rv1	2030	-7.49658287937468
22Rv1	2040	-7.45650798778101
22Rv1	2050	-7.5900909597599
22Rv1	2060	-7.77710712053034
22Rv1	2070	-7.7103156345409
22Rv1	2080	-7.60344925695779
22Rv1	2090	-7.55001606816623
22Rv1	2100	-7.60344925695779
22Rv1	2110	-7.65688244574934
22Rv1	2120	-7.77710712053034
22Rv1	2130	-7.72367393173879
22Rv1	2140	-7.64352414855145
22Rv1	2150	-7.85725690371767
22Rv1	2160	-7.817182012124
22Rv1	2170	-7.76374882333245
22Rv1	2180	-7.77710712053034
22Rv1	2190	-7.87061520091556
22Rv1	2200	-7.84389860651978
22Rv1	2210	-7.91069009250922
22Rv1	2220	-7.80382371492612
22Rv1	2230	-7.64352414855145
22Rv1	2240	-7.7103156345409
22Rv1	2250	-7.69695733734301
22Rv1	2260	-7.68359904014512
22Rv1	2270	-7.63016585135356
22Rv1	2280	-7.63016585135356
22Rv1	2290	-7.79046541772823
22Rv1	2300	-7.92404838970711
22Rv1	2310	-8.03091476729022
22Rv1	2320	-8.177856036467
22Rv1	2330	-8.28472241405011
22Rv1	2340	-8.39158879163321
22Rv1	2350	-8.55188835800788
22Rv1	2360	-8.59196324960154
22Rv1	2370	-8.80569600476776
22Rv1	2380	-8.89920408515298
22Rv1	2390	-8.93927897674664
22Rv1	2400	-9.09957854312131
22Rv1	2410	-8.93927897674664
22Rv1	2420	-9.03278705713186
22Rv1	2430	-9.01942875993397
