Cell_Line	Shift	z
22Rv1	-3530	-7.01074131522004
22Rv1	-3520	-6.99714512152827
22Rv1	-3510	-7.06512608998708
22Rv1	-3500	-7.14670325213765
22Rv1	-3490	-7.05152989629532
22Rv1	-3480	-6.77960602246009
22Rv1	-3470	-6.83399079722713
22Rv1	-3460	-6.80679840984361
22Rv1	-3450	-6.64364408554247
22Rv1	-3440	-6.87477937830242
22Rv1	-3430	-6.96995273414475
22Rv1	-3420	-6.88837557199418
22Rv1	-3410	-6.90197176568594
22Rv1	-3400	-7.10591467106237
22Rv1	-3390	-7.01074131522004
22Rv1	-3380	-7.33704996382232
22Rv1	-3370	-7.44581951335641
22Rv1	-3360	-7.36424235120584
22Rv1	-3350	-7.24187660797999
22Rv1	-3340	-7.05152989629532
22Rv1	-3330	-7.26906899536351
22Rv1	-3320	-7.47301190073994
22Rv1	-3310	-7.45941570704818
22Rv1	-3300	-7.36424235120584
22Rv1	-3290	-7.24187660797999
22Rv1	-3280	-7.17389563952118
22Rv1	-3270	-7.03793370260356
22Rv1	-3260	-7.2010880269047
22Rv1	-3250	-7.07872228367885
22Rv1	-3240	-6.71162505400128
22Rv1	-3230	-6.68443266661775
22Rv1	-3220	-6.68443266661775
22Rv1	-3210	-6.72522124769304
22Rv1	-3200	-6.71162505400128
22Rv1	-3190	-6.79320221615185
22Rv1	-3180	-6.72522124769304
22Rv1	-3170	-6.71162505400128
22Rv1	-3160	-6.46689356754957
22Rv1	-3150	-6.58925931077542
22Rv1	-3140	-6.53487453600838
22Rv1	-3130	-6.39891259909076
22Rv1	-3120	-6.385316405399
22Rv1	-3110	-6.39891259909076
22Rv1	-3100	-6.23575827478962
22Rv1	-3090	-6.15418111263905
22Rv1	-3080	-6.099796337872
22Rv1	-3070	-6.15418111263905
22Rv1	-3060	-6.29014304955666
22Rv1	-3050	-6.49408595493309
22Rv1	-3040	-6.77960602246009
22Rv1	-3030	-6.69802886030952
22Rv1	-3020	-6.83399079722713
22Rv1	-3010	-6.60285550446718
22Rv1	-3000	-6.50768214862485
22Rv1	-2990	-6.46689356754957
22Rv1	-2980	-6.43970118016604
22Rv1	-2970	-6.50768214862485
22Rv1	-2960	-6.33093163063195
22Rv1	-2950	-6.2765468558649
22Rv1	-2940	-6.24935446848138
