Cell_Line	Shift	z
22Rv1	-3440	12.2661256343276
22Rv1	-3430	11.9419594133829
22Rv1	-3420	12.1850840790914
22Rv1	-3410	12.1040425238552
22Rv1	-3400	11.7798763029105
22Rv1	-3390	11.4557100819658
22Rv1	-3380	11.536751637202
22Rv1	-3370	11.6177931924381
22Rv1	-3360	11.536751637202
22Rv1	-3350	11.4557100819658
22Rv1	-3340	12.1040425238552
22Rv1	-3330	11.6988347476743
22Rv1	-3320	11.2936269714934
22Rv1	-3310	11.3746685267296
22Rv1	-3300	11.7798763029105
22Rv1	-3290	12.023000968619
22Rv1	-3280	11.9419594133829
22Rv1	-3270	12.023000968619
22Rv1	-3260	12.023000968619
22Rv1	-3250	12.1040425238552
22Rv1	-3240	12.2661256343276
22Rv1	-3230	12.2661256343276
